code,dealerId,name,url,regionId,state,lat,long,address1,city,zip,phone
02038,02038,Hatch Toyota,https://www.hatchtoyota.com,15,AZ,34.258903,-110.013916,1051 North Automall Parkway,Show Low,85901,(928) 537-5755
02042,02042,AutoNation Toyota Tempe,https://www.autonationtoyotatempe.com,15,AZ,33.34441,-111.97019,7970 South Autoplex Loop,Tempe,85284,(480) 420-3425
02044,02044,Right Toyota,https://www.righttoyota.com,15,AZ,33.63494,-111.91403,7701 E Frank Lloyd Wright,Scottsdale,85260,(480) 778-2200
02048,02048,Anderson Toyota,https://www.andersontoyotaaz.com,15,AZ,34.573952,-114.367242,6510 Showplace Avenue,Lake Havasu City,86404,(928) 764-2886
02050,02050,Avondale Toyota,https://www.avondaletoyota.com,15,AZ,33.459983,-112.276095,10005 West Papago Frwy.,Avondale,85323,(623) 936-7700
02051,02051,Earnhardt Toyota,https://www.earnhardttoyota.com,15,AZ,33.38821,-111.69959,6136 East Autoloop Avenue,Mesa,85206,(480) 807-9700
02052,02052,Findlay Toyota Flagstaff,https://www.findlaytoyotaflagstaff.net,15,AZ,35.224093,-111.571421,5030 East Marketplace Dr,Flagstaff,86004,(928) 779-2445
02053,02053,Berge Toyota,https://www.bergetoyota.com,15,AZ,33.436079,-111.870303,2020 W Riverview Auto Dr,Mesa,85201,(480) 655-4400
02054,02054,Toyota of Surprise,https://www.toyotaofsurprise.com,15,AZ,33.6074,-112.421031,13543 N. Auto Show Avenue,Surprise,85388,(623) 312-3100
02055,02055,Findlay Toyota Prescott,https://www.findlaytoyotaprescott.com,15,AZ,34.605331,-112.455034,3200 Willow Creek Road,Prescott,86301,(928) 443-8300
02056,02056,Sierra Toyota,https://www.sierratoyota-az.com,15,AZ,31.554366,-110.273512,2596 Fry Boulevard,Sierra Vista,85635,(520) 458-8880
02057,02057,Bell Road Toyota,https://www.bellroadtoyota.com,15,AZ,33.64062,-112.103545,2020 West Bell Road,Phoenix,85023,(602) 863-0600
02058,02058,Larry H. Miller Toyota Peoria,https://www.larrymillertoyota.com,15,AZ,33.637549,-112.244232,8633 West Bell Road,Peoria,85382,(623) 876-3400
03024,03024,Magness Toyota,https://www.magnesstoyota.com,60,AR,36.264529,-93.135271,1407 Highway 62-65 412 NO,Harrison,72601,(870) 741-5451
03049,03049,Ryburn Toyota,https://www.ryburntoyota.com,60,AR,33.626689,-91.803016,156 Highway 425 South,Monticello,71655,(870) 367-5353
03050,03050,J. Pauley Toyota,https://www.jpauleytoyota.com,60,AR,35.323328,-94.396463,6200 South 36th Street,Fort Smith,72908,(479) 646-7800
03053,03053,"Phil Wright Toyota, Co.",https://www.philwrighttoyota.com,60,AR,35.276732,-93.09056,3200 East Main Street,Russellville,72802,(479) 968-1555
03058,03058,Trotter Toyota,https://www.trottertoyota.com,60,AR,34.205521,-91.970012,3010 Auto Drive,Pine Bluff,71601,(870) 534-7521
03065,03065,Gregg Orr Toyota,https://www.orrtoyota.com,60,AR,34.445749,-93.089124,4709 Central Avenue,Hot Springs,71913,(501) 520-0000
03066,03066,Toyota of Fayetteville,https://www.toyotaoffayetteville.com,60,AR,36.108448,-94.17794,1352 W. Showroom Drive,Fayetteville,72704,(479) 695-7600
03067,03067,Central Toyota,https://www.centraltoyota.com,60,AR,35.801135,-90.67033,3305 Stadium Blvd.,Jonesboro,72404,(870) 268-5418
03068,03068,Caldwell Toyota,https://www.caldwelltoyota.com,60,AR,35.058817,-92.418366,1355 Exchange Avenue,Conway,72032,(501) 327-3900
03069,03069,Orr Toyota,https://www.orrtoyotaofsearcy.com,60,AR,35.232014,-91.707216,1745 Janet Drive,Searcy,72143,(501) 281-4620
03072,03072,Landers Toyota,https://www.landerstoyota.com,60,AR,34.71116,-92.399489,10825 Colonel Glenn Road,Little Rock,72204,(501) 568-5800
03073,03073,Landers Toyota NWA,https://www.landerstoyotanwa.com,60,AR,36.331586,-94.18568,411 South Metro Parkway,Rogers,72758,(479) 845-1444
03074,03074,Mark McLarty Toyota,https://www.markmclartytoyota.com,60,AR,34.796997,-92.217703,4336 Landers Road,North Little Rock,72117,(501) 753-0400
03075,03075,Red River Toyota,https://www.redrivertoyota.com,60,AR,35.24569,-90.782425,1903 Falls Boulevard,Wynne,72396,(870) 238-7770
03076,03076,Karl Malone Toyota Chevrolet,https://www.karlmalonetoyotaeldorado.com,60,AR,33.208117,-92.686146,1830 West Hillsboro,El Dorado,71730,(870) 862-2900
04007,04007,Toyota of Berkeley,https://www.toyotaofberkeley.com,12,CA,37.865604,-122.268199,2400 Shattuck Avenue,Berkeley,94704,(510) 845-2530
04013,04013,Hamer Toyota,https://www.hamertoyota.com,9999,CA,34.271476,-118.4677,11041 Sepulveda Blvd,Mission Hills,91345,(818) 365-9621
04017,04017,Jimmy Vasser Toyota,https://www.jimmyvassertoyota.com,12,CA,38.290405,-122.276327,466 Soscol Avenue,Napa,94559,(707) 927-4466
04022,04022,Hanlees Hilltop Toyota,https://www.hanleesrichmondtoyota.com,12,CA,37.98458,-122.32322,3233 Auto Plaza,Richmond,94806,(510) 243-2020
04033,04033,Cabe Toyota Long Beach,https://www.cabetoyota.com,9999,CA,33.809038,-118.189678,2849 Long Beach Blvd.,Long Beach,90806,(562) 595-7411
04044,04044,Larry H. Miller Toyota Corona,https://www.lhmtoyotacorona.com,11,CA,33.878384,-117.599106,1700 West 6th Street,Corona,92882,(951) 734-6020
04046,04046,Toyota Salinas,https://www.toyotasalinas.com,12,CA,36.717533,-121.662462,700 Auto Center Circle,Salinas,93907,(831) 444-0700
04051,04051,Toyota Walnut Creek,https://www.toyotawc.com,12,CA,37.9089,-122.0618,2100 North Broadway,Walnut Creek,94596,(925) 933-7440
04053,04053,Toyota of Clovis,https://www.toyotaofclovis.com,12,CA,36.80928,-119.72947,895 West Shaw Avenue,Clovis,93612,(559) 291-5544
04057,04057,Larry H. Miller Toyota Lemon Grove,https://www.lhmtoyotalemongrove.com,11,CA,32.739737,-117.052313,6800 Federal Boulevard,Lemon Grove,91945,(619) 287-2400
04061,04061,Toyota of San Bernardino,https://www.toyotasb.com,9999,CA,34.073592,-117.299363,650 Auto Center Drive,San Bernardino,92408,(909) 381-4444
04067,04067,Envision Toyota of Milpitas,https://www.toyotamilpitas.com,12,CA,37.417701,-121.911602,950 Thompson Street,Milpitas,95035,(408) 240-1400
04070,04070,Freeman Toyota,https://www.freeman-toyota.com,12,CA,38.407751,-122.716789,2875 Corby Avenue,Santa Rosa,95407,(707) 542-1791
04072,04072,Hansel Toyota,https://www.hanseltoyota.com,12,CA,38.26495,-122.662567,1125 Auto Center Drive,Petaluma,94952,(707) 769-2333
04073,04073,Novato Toyota,https://www.novatotoyota.com,12,CA,38.092567,-122.55655,115 Vintage Way,Novato,94945,(415) 897-3191
04076,04076,Toyota of The Desert,https://www.toyotaofthedesert.com,11,CA,33.78456,-116.473677,68105 Kyle Road,Cathedral City,92234,(760) 328-0871
04077,04077,Folsom Lake Toyota,https://www.folsomlaketoyota.com,12,CA,38.636483,-121.200618,12747 Folsom Blvd.,Folsom,95630,(916) 355-1500
04079,04079,Toyota of Anaheim,https://www.toyotaofanaheim.com,9999,CA,33.852505,-117.941912,1331 N. Euclid Street,Anaheim,92801,(714) 879-6300
04080,04080,Penske Toyota,https://www.pensketoyotadowney.com,9999,CA,33.933314,-118.119847,9136 E. Firestone Blvd,Downey,90241,(562) 904-5600
04087,04087,Toyota of Huntington Beach,https://www.toyotaofhb.com,9999,CA,33.687844,-117.988985,18881 Beach Blvd.,Huntington Beach,92648,(714) 594-7493
04088,04088,San Francisco Toyota,https://www.sftoyota.com,12,CA,37.781383,-122.460253,3800 Geary Blvd,San Francisco,94118,(415) 750-8300
04094,04094,Bob Smith Toyota,https://www.bobsmithtoyota.com,9999,CA,34.231604,-118.251556,3333 Foothill Blvd.,La Crescenta,91214,(818) 248-9363
04095,04095,Toyota of Poway,https://www.toyotaofpoway.com,9999,CA,32.955905,-117.035818,13631 Poway Road,Poway,92064,(858) 486-2900
04101,04101,Crown Toyota,https://www.crowntoyota.com,9999,CA,34.052119,-117.546812,1201 Kettering Drive,Ontario,91761,(909) 390-9700
04102,04102,Toyota of Hollywood,https://www.hollywoodtoyota.com,9999,CA,34.101528,-118.321183,6920 Sunset Blvd.,Los Angeles,90028,(323) 817-0282
04104,04104,Toyota Sunnyvale,https://www.toyotasunnyvale.com,12,CA,37.370667,-122.044083,898 W. El Camino Real,Sunnyvale,94087,(408) 245-6640
04108,04108,Beach Cities Toyota Westminster,https://www.beachcitiestoyotawestminster.com,9999,CA,33.740382,-117.98926,15300 Beach Boulevard,Westminster,92683,(714) 894-3322
04109,04109,Toyota of Glendora,https://www.toyotaofglendora.com,9999,CA,34.117854,-117.826725,1949 Auto Centre Drive,Glendora,91740,(909) 305-2000
04115,04115,Puente Hills Toyota,https://www.puentehillstoyota.com,9999,CA,33.999618,-117.933456,17070 Gale Avenue,City Of Industry,91748,(626) 964-7100
04118,04118,Toyota of Santa Barbara,https://www.toyotaofsantabarbara.com,11,CA,34.435356,-119.821038,5611 Hollister Avenue,Goleta,93117,(805) 967-5611
04119,04119,Victory Toyota of San Bruno,https://www.victorytoyotasanbruno.com,12,CA,37.630077,-122.411025,222 E. San Bruno Avenue,San Bruno,94066,(650) 635-1000
04120,04120,Lodi Toyota,https://www.loditoyota.com,12,CA,38.121242,-121.256234,1020 S. Beckman Road,Lodi,95240,(209) 642-4022
04135,04135,I-10 Toyota,https://www.i-10toyota.com,11,CA,33.757,-116.288214,78-980 Varner Road,Indio,92203,(760) 772-3300
04136,04136,Longo Toyota,https://www.longotoyota.com,9999,CA,34.069226,-118.023705,3534 North Peck Road,El Monte,91731,(626) 580-6000
04137,04137,South Coast Toyota,https://www.southcoasttoyota.com,9999,CA,33.645263,-117.918475,1966 Harbor Blvd.,Costa Mesa,92627,(949) 722-2000
04140,04140,Madera Toyota,https://www.maderatoyota.com,12,CA,36.97806,-120.07478,1300 Country Club Drive,Madera,93638,(559) 674-9000
04142,04142,Freeway Toyota of Gilroy,https://www.freewaytoyotagilroy.com,12,CA,36.99926,-121.559408,6800 Automall Parkway,Gilroy,95020,(408) 848-8000
04143,04143,City Toyota,https://www.citytoyota.com,12,CA,37.686383,-122.469427,255 San Pedro Road,Daly City,94014,(650) 755-5500
04151,04151,Jim Bagan Toyota,https://www.jimbagantoyota.com,12,CA,38.91084,-120.010058,1855 Lake Tahoe Boulevard,South Lake Tahoe,96150,(530) 541-2060
04154,04154,Toyota of North Hollywood,https://www.northhollywoodtoyota.com,9999,CA,34.153856,-118.367637,4606 Lankershim Boulevard,North Hollywood,91602,(818) 508-2900
04158,04158,Oroville Toyota,https://www.orovilletoyota.com,12,CA,39.501892,-121.559372,1250 Oro Dam Boulevard,Oroville,95965,(530) 533-4626
04159,04159,South Bay Toyota,https://www.southbaytoyota.com,9999,CA,33.863338,-118.308931,18416 S. Western Avenue,Gardena,90248,(310) 323-7800
04163,04163,Lithia Toyota of Redding,https://www.lithiatoyotaredding.com,12,CA,40.57144,-122.367098,250 E. Cypress Avenue,Redding,96002,(530) 223-2600
04167,04167,Thousand Oaks Toyota,https://www.totoyota.com,9999,CA,34.1742,-118.843368,2401 E. Thousand Oaks Blvd.,Thousand Oaks,91362,(818) 889-8919
04169,04169,Tracy Toyota,https://www.tracytoyota.com,12,CA,37.758071,-121.463299,2895 North Naglee Road,Tracy,95304,(209) 834-1111
04176,04176,Concord Toyota,https://www.concordtoyota.com,12,CA,37.97845,-122.058917,1090 Concord Avenue,Concord,94520,(925) 682-7131
04179,04179,Blackstone Toyota of Fresno,https://www.blackstonetoyota.com,12,CA,36.82311,-119.79148,50 W. Bullard Avenue,Fresno,93704,(559) 431-6000
04180,04180,Toyota Certified Center Santee,https://www.toyotacertifiedcenterofsantee.com,9999,CA,32.837789,-116.999683,8871 Fanita Drive,Santee,92071,(619) 596-7700
04181,04181,Toyota of Selma,https://www.toyotaofselma.com,12,CA,36.581667,-119.636667,3480 Floral Avenue,Selma,93662,(559) 891-2727
04185,04185,Thompson's Toyota of Placerville,https://www.thompsonstoyota.com,12,CA,38.722583,-120.827582,140 Forni Road,Placerville,95667,(530) 622-6232
04197,04197,Toyota of Whittier,https://www.toyotaofwhittier.com,9999,CA,33.952436,-118.013411,14577 East Whittier Blvd.,Whittier,90605,(562) 698-2591
04201,04201,Elk Grove Toyota,https://www.elkgrovetoyota.com,12,CA,38.406883,-121.389,9640 W. Stockton Blvd.,Elk Grove,95757,(916) 405-8000
04210,04210,Fletcher Jones Toyota of Carson,https://www.toyotacarson.com,9999,CA,33.824426,-118.249488,1333 E 223rd Street,Carson,90745,(310) 522-2300
04211,04211,Envision Toyota of West Covina,https://www.toyotawestcovina.com,9999,CA,34.070892,-117.906441,205 N. Citrus Street,West Covina,91791,(626) 859-7400
04213,04213,Putnam Toyota,https://www.putnamtoyota.com,12,CA,37.577633,-122.3404,50 California Drive,Burlingame,94010,(650) 340-6900
04215,04215,Visalia Toyota,https://www.visaliatoyota.com,12,CA,36.321994,-119.276239,922 S. Ben Maddox Way,Visalia,93292,(559) 627-4777
04221,04221,Santa Cruz Toyota,https://www.santacruztoyota.com,12,CA,36.982117,-121.96215,4200 Auto Plaza Drive,Capitola,95010,(831) 462-4200
04222,04222,Toyota Carlsbad,https://www.toyotacarlsbad.com,9999,CA,33.132685,-117.326399,5424 Paseo Del Norte,Carlsbad,92008,(760) 438-2000
04226,04226,Stevens Creek Toyota,https://www.stevenscreektoyota.com,12,CA,37.322933,-121.97625,4202 Stevens Creek Blvd.,San Jose,95129,(408) 984-1234
04228,04228,Simi Valley Toyota,https://www.simivalleytoyota.com,9999,CA,34.27858,-118.778449,2380 First Street,Simi Valley,93065,(805) 526-7500
04232,04232,Toyota San Luis Obispo,https://www.toyota-slo.com,11,CA,35.247636,-120.68307,12350 Los Osos Valley Rd.,San Luis Obispo,93405,(805) 543-7001
04236,04236,Toyota of Hemet,https://www.toyotahemet.com,9999,CA,33.741601,-117.030352,350 Carriage Circle,Hemet,92545,(951) 658-3188
04237,04237,Roseville Toyota,https://www.rosevilletoyota.com,12,CA,38.751146,-121.25851,700 Automall Drive,Roseville,95661,(916) 527-6300
04244,04244,Northridge Toyota,https://www.northridgetoyota.com,9999,CA,34.235252,-118.560235,19550 Nordhoff Street,Northridge,91324,(818) 734-5600
04247,04247,Toyota of Orange,https://www.toyotaoforange.com,9999,CA,33.811122,-117.83594,1400 N Tustin,Orange,92867,(714) 639-6750
04253,04253,Hanlees Fairfield Toyota,https://www.hanleesfairfieldtoyota.com,12,CA,38.24415,-122.08015,2575 Auto Mall Parkway,Fairfield,94533,(707) 920-2700
04254,04254,Toyota of Ridgecrest,https://www.toyotaridgecrest.com,11,CA,35.627281,-117.670003,321 N China Lake Blvd,Ridgecrest,93555,(760) 375-4401
04256,04256,AutoNation Toyota Hayward,https://www.autonationtoyotahayward.com,12,CA,37.661083,-122.074983,24773 Mission Blvd.,Hayward,94544,(510) 224-4854
04260,04260,Perry Motors Toyota,https://www.perrymotorstoyota.com,11,CA,37.359155,-118.395106,310 South Main St,Bishop,93514,(760) 872-4141
04262,04262,Victory Toyota,https://www.victorytoyota.com,12,CA,36.611283,-121.847537,5 Heitzinger Plaza,Seaside,93955,(831) 393-3020
04263,04263,Valley Hi Toyota,https://www.valleyhitoyota.com,9999,CA,34.517518,-117.31895,14612 Valley Center Drive,Victorville,92395,(760) 241-6484
04265,04265,Future Toyota of Yuba City,https://www.futuretoyotayubacity.com,12,CA,39.140599,-121.654589,955 Harter Parkway,Yuba City,95993,(530) 673-5661
04273,04273,Bill Wright Toyota,https://www.billwrighttoyota.com,11,CA,35.308013,-119.035187,5100 Gasoline Alley Drive,Bakersfield,93313,(661) 398-8697
04277,04277,North Bakersfield Toyota,https://www.northbakersfieldtoyota.com,11,CA,35.437589,-119.076688,19651 Industry Prkwy Dr.,Bakersfield,93308,(661) 615-1100
04278,04278,Mossy Toyota,https://www.mossytoyota.com,9999,CA,32.804247,-117.217444,4555 Mission Bay Drive,San Diego,92109,(858) 581-4000
04279,04279,Capistrano Valley Toyota,https://www.capovalleytoyota.com,9999,CA,33.476708,-117.674391,33395 Camino Capistrano,San Juan Capistrano,92675,(949) 493-4100
04280,04280,Livermore Toyota,https://www.livermoretoyota.com,12,CA,37.712082,-121.722054,6200 Northfront Road,Livermore,94551,(925) 724-2800
04282,04282,Toyota of Escondido,https://www.toyotaescondido.com,9999,CA,33.133405,-117.084564,231 Lincoln Parkway,Escondido,92026,(760) 746-0601
04283,04283,Toyota of Pasadena,https://www.toyotapasadena.com,9999,CA,34.150086,-118.075645,3600 E. Foothill Blvd.,Pasadena,91107,(626) 795-9787
04284,04284,Claremont Toyota,https://www.claremonttoyota.com,9999,CA,34.081083,-117.724546,601 Auto Center Drive,Claremont,91711,(909) 625-1500
04285,04285,Envision Toyota of Norwalk,https://www.norwalktoyota.com,9999,CA,33.916434,-118.089192,11404 E Imperial Highway,Norwalk,90650,(562) 868-0035
04288,04288,Chuck Patterson Toyota Dodge,https://www.chuckpattersontoyota.net,12,CA,39.757874,-121.860028,200 East Avenue,Chico,95926,(530) 895-1771
04290,04290,Toyota of Santa Maria,https://www.toyotasm.com,11,CA,34.929318,-120.419655,1643 S. Bradley Road,Santa Maria,93454,(805) 928-3881
04292,04292,Toyota of Vallejo,https://www.toyotavallejo.com,12,CA,38.13672,-122.21203,201 Auto Mall Parkway,Vallejo,94591,(707) 552-4545
04294,04294,United Toyota,https://www.unitedtoyotaimperial.com,11,CA,32.822467,-115.570956,2351 Highway 86,Imperial,92251,(760) 353-9300
04297,04297,Keyes Toyota,https://www.keyestoyota.com,9999,CA,34.176716,-118.449146,5855 Van Nuys Blvd,Van Nuys,91401,(818) 305-6926
04303,04303,Toyota Santa Monica,https://www.toyotasantamonica.com,9999,CA,34.022997,-118.486887,1230 Santa Monica Blvd.,Santa Monica,90404,(424) 567-7599
04308,04308,Wondries Toyota,https://www.wondriestoyota.com,9999,CA,34.09172,-118.139042,1439 West Main Street,Alhambra,91801,(626) 289-8000
04315,04315,Marina del Rey Toyota,https://www.marinadelreytoyota.com,9999,CA,33.983406,-118.441489,4636 Lincoln Boulevard,Marina Del Rey,90292,(866) 823-8348
04317,04317,Downtown Toyota of Oakland,https://www.downtowntoyota.com,12,CA,37.829983,-122.255401,4145 Broadway Street,Oakland,94611,(510) 547-4436
04324,04324,Toyota Town,https://www.toyotaofstockton.com,12,CA,38.0204,-121.28766,2150 East Hammer Lane,Stockton,95210,(209) 473-2513
04333,04333,Toyota of Redlands,https://www.toyotaofredlands.com,9999,CA,34.064502,-117.196296,921 New York Street,Redlands,92373,(909) 793-0300
04338,04338,Fremont Toyota,https://www.fremonttoyota.com,12,CA,37.501717,-121.977917,5851 Cushing Parkway,Fremont,94538,(510) 252-5100
04344,04344,Ventura Toyota,https://www.venturatoyota.com,11,CA,34.246782,-119.202545,6360 Auto Center Drive,Ventura,93003,(805) 650-0510
04353,04353,Toyota Chula Vista,https://www.toyotachulavista.com,9999,CA,32.594271,-117.026206,650 Main Street,Chula Vista,91911,(619) 591-0900
04356,04356,Toyota Place,https://www.toyotaplace.com,9999,CA,33.766636,-117.959798,9670 Trask Avenue,Garden Grove,92844,(877) 289-5612
04359,04359,Moss Bros. Toyota,https://www.mossbrostoyotamorenovalley.com,9999,CA,33.936418,-117.177692,12630 Motor Way,Moreno Valley,92555,(951) 247-8000
04362,04362,Dublin Toyota,https://www.dublintoyota.com,12,CA,37.702703,-121.880409,4321 Toyota Drive,Dublin,94568,(925) 829-7700
04364,04364,Maita's Toyota of Sacramento,https://www.maitatoyota.com,12,CA,38.629117,-121.403195,2500 Auburn Blvd.,Sacramento,95821,(916) 481-0855
04374,04374,Antioch Toyota,https://www.antiochtoyota.com,12,CA,38.00825,-121.8319,1817 Auto Center Drive,Antioch,94509,(925) 778-4800
04386,04386,Thurston Toyota,https://www.thurstontoyota.com,12,CA,39.188101,-123.209669,2800 North State Street,Ukiah,95482,(707) 462-8818
04388,04388,Toyota of Riverside,https://www.toyotaofriverside.com,9999,CA,33.930282,-117.410872,7870 Indiana Avenue,Riverside,92504,(951) 687-1622
04389,04389,Hanlees Toyota,https://www.hanleesdavistoyota.com,12,CA,38.551033,-121.699937,4202 Chiles Road,Davis,95616,(530) 753-3352
04426,04426,Capitol Toyota,https://www.capitoltoyota.com,12,CA,37.276117,-121.870433,775 Capitol Exprsway Auto Mall,San Jose,95136,(408) 267-0500
04454,04454,Magnussen's Toyota of Palo Alto,https://www.toyotapaloalto.com,12,CA,37.415367,-122.102617,690 San Antonio Road,Palo Alto,94306,(650) 494-2100
04456,04456,Toyota of El Cajon,https://www.toyotaofelcajon.com,9999,CA,32.80323,-116.974804,965 Arnele Avenue,El Cajon,92020,(619) 270-3000
04487,04487,Ammaar's Toyota Vacaville,https://www.toyotavacaville.com,12,CA,38.3733,-121.950717,500 Orange Drive,Vacaville,95687,(707) 446-7000
04508,04508,Manhattan Beach Toyota,https://www.manhattanbeachtoyota.com,9999,CA,33.889706,-118.395578,1500 N. Sepulveda Blvd,Manhattan Beach,90266,(310) 546-4848
04536,04536,Norm Reeves Toyota San Diego,https://www.normreevestoyotasandiego.com,9999,CA,32.78242,-117.100757,5910 Mission Gorge Road,San Diego,92120,(619) 280-4100
04541,04541,Merced Toyota,https://www.mercedtoyota.com,12,CA,37.306201,-120.505082,1400 Auto Center Drive,Merced,95340,(209) 725-9000
04543,04543,Tustin Toyota,https://www.tustintoyota.com,9999,CA,33.726358,-117.800865,36 Auto Center Drive,Tustin,92782,(714) 832-3111
04563,04563,Toyota Marin,https://www.toyotamarin.com,12,CA,37.968017,-122.51845,445 Francisco Boulevard East,San Rafael,94901,(415) 524-7770
04576,04576,Kearny Mesa Toyota,https://www.kearnymesatoyota.com,9999,CA,32.826166,-117.145374,4910 Kearny Mesa Road,San Diego,92111,(858) 430-2600
04583,04583,Mid-City Toyota,https://www.mid-citytoyota.com,12,CA,40.808189,-124.115599,4800 N. Highway 101,Eureka,95501,(707) 443-4871
04636,04636,AutoNation Toyota Cerritos,https://www.autonationtoyotacerritos.com,9999,CA,33.861891,-118.099421,18700 Studebaker Road,Cerritos,90703,(562) 860-6561
04638,04638,AutoNation Toyota Irvine,https://www.autonationtoyotairvine.com,9999,CA,33.640481,-117.736842,9101 Research Drive,Irvine,92618,(949) 287-8766
04640,04640,AutoNation Toyota Buena Park,https://www.autonationtoyotabuenapark.com,9999,CA,33.866837,-117.997129,6400 Beach Blvd.,Buena Park,90621,(714) 627-5562
04649,04649,Toyota of Glendale,https://www.toyotaofglendale.com,9999,CA,34.130207,-118.254733,1260 South Brand Blvd.,Glendale,91204,(818) 244-4196
04660,04660,Toyota of Berkeley Certified Service Center,https://www.toyotaofberkeleyservicecenter.com,12,CA,37.885769,-122.307497,1025 Eastshore Highway,Albany,94710,(510) 845-7500
04662,04662,Frontier Toyota,https://www.frontiertoyota.com,9999,CA,34.418263,-118.549957,23621 Creekside Road,Valencia,91355,(661) 255-7575
04676,04676,Freeway Toyota of Hanford,https://www.freewaytoyota.com,12,CA,36.319946,-119.675953,1835 Glendale Avenue,Hanford,93230,(559) 587-3500
04682,04682,Auburn Toyota,https://www.auburntoyota.com,12,CA,38.91795,-121.081532,800 Nevada Street,Auburn,95603,(530) 885-8484
04688,04688,One Toyota of Oakland,https://www.onetoyota.com,12,CA,37.740045,-122.199774,8181 Oakport Street,Oakland,94621,(510) 569-1111
